3
8,5|8,5|8,5|8,5|8,5|2,6|12,18|8,18|11,18|10,18|2,1|12,18|12,18|8,18|8,18|3,1|11,18|11,18|8,18|3,1|11,18|10,18|12,18|7,18|9,18|12,18|7,18|12,18|3,1|7,18|9,18|12,18|9,18|3,1|10,18|10,18|8,18|7,18|7,18|9,18|10,18|9,18|8,18|8,18|11,18|7,18|8,18|11,18|3,1|10,18|8,18|12,18|8,18|3,1|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|10,9|10,9|10,9|7,10|7,10|7,10|7,10|7,10|7,10|9,11|10,16|10,16|10,16|10,16|10,16|10,16|6,17|10,16|10,16|0,11|7,10|3,1|12,18|12,18|8,18|11,18|3,1|18,14|18,14|18,14|3,1|7,18|8,18|8,18|9,18|9,18|10,18|7,18|9,18|7,18|10,18|12,18|9,18|8,18|12,18|12,18|9,18|7,18|11,18|11,18|12,18|11,18|11,18|12,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|10,18|12,18|8,18|7,18|2,1|7,18|9,18|10,18|12,18|3,1|7,18|8,18|9,18|3,1|10,18|10,18|7,18|8,18|11,18|7,18|7,18|9,18|3,1|7,18|9,18|9,18|9,18|3,1|12,18|9,18|8,18|10,18|10,18|10,18|10,18|9,18|10,18|10,18|9,18|7,18|7,18|8,18|3,1|8,18|7,18|10,18|10,18|3,1|7,10|6,11|13,11|13,11|13,11|13,11|14,11|15,11|14,11|15,11|15,11|13,11|13,11|15,11|14,11|15,11|13,11|13,11|15,11|13,11|15,11|14,11|13,11|13,11|13,11|13,11|15,11|13,11|13,11|15,11|18,11|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|0,11|7,10|4,1|9,1|9,1|9,1|9,1|11,1|7,10|13,17|7,10|3,1|9,18|9,18|7,18|12,18|11,18|7,18|10,18|9,18|11,18|12,18|7,18|11,18|10,18|12,18|11,18|10,18|8,18|11,18|10,18|7,18|11,18|12,18|12,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|7,18|8,18|9,18|9,18|2,1|11,18|9,18|7,18|8,18|3,1|8,18|10,18|11,18|3,1|7,18|10,18|9,18|7,18|12,18|12,18|9,18|12,18|3,1|7,18|11,18|11,18|8,18|3,1|7,18|10,18|11,18|12,18|9,18|9,18|7,18|10,18|10,18|7,18|11,18|11,18|8,18|12,18|3,1|8,18|9,18|12,18|9,18|3,1|7,10|9,11|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|18,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|14,9|7,10|3,1|10,18|12,18|11,18|7,18|12,18|7,18|7,18|12,18|10,18|8,18|0,19|12,18|12,18|8,18|12,18|7,18|7,18|12,18|9,18|11,18|10,18|16,0|16,0|1,1|
8,5|8,5|8,5|8,5|8,5|2,6|8,18|8,18|8,18|12,18|2,1|8,18|8,18|7,18|9,18|3,1|12,18|10,18|12,18|3,1|10,18|10,18|10,18|11,18|7,18|9,18|7,18|11,18|3,1|7,18|8,18|11,18|9,18|3,1|9,18|7,18|11,18|11,18|10,18|7,18|7,18|7,18|10,18|10,18|10,18|8,18|9,18|12,18|3,1|7,18|9,18|9,18|12,18|3,1|7,10|8,11|10,16|10,16|10,16|10,16|10,16|10,16|10,16|18,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|16,11|13,11|13,11|13,11|14,11|15,11|13,11|14,11|15,11|17,10|7,10|3,1|11,18|10,18|12,18|8,18|10,18|12,18|7,18|11,18|8,18|10,18|12,18|12,18|8,18|9,18|12,18|9,18|9,18|8,18|12,18|11,18|11,18|10,18|7,18|11,18|
8,5|8,5|8,5|8,5|8,5|2,6|10,18|7,18|8,18|7,18|2,1|12,18|11,18|9,18|8,18|3,1|8,18|8,18|10,18|3,1|10,18|7,18|11,18|12,18|11,18|8,18|12,18|12,18|3,1|7,18|11,18|12,18|9,18|3,1|10,18|8,18|12,18|9,18|9,18|7,18|7,18|7,18|13,3|7,18|8,18|8,18|10,18|11,18|3,1|12,18|10,18|9,18|11,18|3,1|7,10|9,11|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|18,10|7,10|3,1|12,18|12,18|11,18|12,18|8,18|11,18|9,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|9,18|8,18|11,18|
8,5|8,5|8,5|8,5|8,5|2,6|10,18|8,18|11,18|9,18|2,1|7,18|12,18|9,18|7,18|3,1|10,18|11,18|10,18|3,1|7,18|7,18|8,18|8,18|8,18|12,18|11,18|8,18|3,1|11,18|9,18|8,18|7,18|3,1|9,18|8,18|12,18|8,18|10,18|7,18|7,18|7,18|9,18|11,18|8,18|11,18|7,18|9,18|3,1|12,18|11,18|10,18|11,18|3,1|7,10|10,11|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|5,17|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|0,11|7,10|3,1|11,18|9,18|11,18|7,18|12,18|10,18|11,18|11,18|11,18|9,18|11,18|11,18|9,18|11,18|8,18|8,18|8,18|8,18|8,18|10,18|12,18|8,18|11,18|10,18|
8,5|8,5|8,5|8,5|8,5|2,6|9,18|11,18|11,18|9,18|2,1|8,18|12,18|10,18|7,18|3,1|9,18|10,18|8,18|3,1|10,18|7,18|7,18|10,18|12,18|11,18|11,18|11,18|3,1|12,18|10,18|10,18|12,18|3,1|12,18|10,18|11,18|13,3|10,18|10,18|11,18|7,18|11,18|12,18|9,18|8,18|9,18|10,18|3,1|10,18|9,18|11,18|9,18|3,1|7,10|8,11|10,16|10,16|10,16|10,16|10,16|1,17|10,16|10,16|10,16|1,17|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|6,17|10,16|18,10|7,10|3,1|9,18|12,18|10,18|8,18|11,18|9,18|7,18|11,18|10,18|7,18|7,18|10,18|12,18|7,18|8,18|8,18|8,18|8,18|10,18|10,18|11,18|8,18|8,18|9,18|
8,5|8,5|8,5|8,5|8,5|2,6|12,18|8,18|7,18|8,18|2,1|11,18|12,18|8,18|10,18|3,1|12,18|12,18|9,18|3,1|10,18|7,18|9,18|11,18|7,18|7,18|7,18|10,18|3,1|8,18|10,18|9,18|8,18|3,1|7,18|7,18|7,18|7,18|8,18|8,18|8,18|7,18|10,18|7,18|12,18|11,18|9,18|9,18|3,1|11,18|8,18|9,18|8,18|3,1|7,10|12,10|13,10|13,10|13,10|15,10|15,10|15,10|15,10|14,10|13,10|15,10|14,10|15,10|13,10|14,10|13,10|15,10|13,10|14,10|15,10|15,10|13,10|14,10|13,10|15,10|13,10|14,10|13,10|15,10|13,10|15,10|13,10|13,10|13,10|15,10|13,10|14,10|15,10|13,10|15,10|13,10|13,10|13,10|15,10|14,10|13,10|13,10|15,10|9,10|7,10|3,1|12,18|8,18|9,18|7,18|11,18|10,18|8,18|10,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|16,0|16,0|17,0|
8,5|8,5|8,5|8,5|8,5|2,6|8,18|10,18|7,18|12,18|2,1|8,18|11,18|12,18|7,18|3,1|10,18|10,18|12,18|3,1|12,18|8,18|12,18|11,18|11,18|10,18|12,18|11,18|3,1|8,18|12,18|9,18|10,18|3,1|12,18|12,18|7,18|10,18|7,18|7,18|7,18|7,18|9,18|12,18|11,18|8,18|7,18|9,18|3,1|10,18|9,18|8,18|8,18|3,1|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|3,1|9,18|7,18|12,18|12,18|12,18|7,18|9,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|2,1|
8,5|8,5|10,5|8,5|8,5|2,6|9,18|12,18|7,18|7,18|2,1|7,18|9,18|11,18|7,18|3,1|12,18|9,18|11,18|3,1|9,18|9,18|7,18|8,18|12,18|12,18|11,18|9,18|3,1|7,18|8,18|12,18|11,18|4,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|11,1|11,18|12,18|7,18|10,18|4,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|11,1|0,19|10,18|9,18|11,18|9,18|10,18|9,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|0,19|8,18|8,18|8,18|8,18|2,1|
8,5|8,5|10,5|8,5|8,5|2,6|8,18|8,18|7,18|9,18|2,1|9,18|7,18|10,18|7,18|3,1|7,18|8,18|8,18|3,1|12,18|7,18|11,18|7,18|12,18|12,18|11,18|7,18|3,1|7,18|7,18|9,18|10,18|12,18|11,18|11,18|11,18|9,18|9,18|7,18|9,18|7,18|9,18|12,18|11,18|11,18|10,18|8,18|12,18|9,18|0,19|9,18|11,18|7,18|10,18|9,18|8,18|8,18|7,18|10,18|12,18|12,18|10,18|7,18|8,18|12,18|12,18|12,18|7,18|11,18|10,18|8,18|10,18|10,18|8,18|12,18|11,18|10,18|10,18|12,18|9,18|9,18|10,18|10,18|8,18|7,18|9,18|12,18|10,18|10,18|8,18|11,18|9,18|8,18|9,18|10,18|8,18|10,18|12,18|9,18|7,18|10,18|12,18|7,18|10,18|9,18|10,18|12,18|7,18|7,18|11,18|8,18|7,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|11,18|9,18|7,18|7,18|2,1|10,18|8,18|12,18|10,18|1,1|9,18|10,18|12,18|1,1|8,18|9,18|12,18|7,18|12,18|8,18|7,18|11,18|1,1|9,18|12,18|12,18|10,18|12,18|12,18|10,18|10,18|10,18|9,18|11,18|7,18|12,18|10,18|12,18|12,18|11,18|9,18|8,18|7,18|12,18|7,18|8,18|8,18|7,18|8,18|10,18|11,18|12,18|8,18|12,18|7,18|7,18|12,18|10,18|7,18|12,18|7,18|11,18|7,18|7,18|11,18|7,18|7,18|12,18|8,18|7,18|11,18|9,18|7,18|11,18|10,18|7,18|8,18|12,18|9,18|8,18|7,18|7,18|10,18|10,18|9,18|12,18|12,18|9,18|12,18|11,18|10,18|11,18|8,18|10,18|9,18|7,18|7,18|8,18|8,18|12,18|9,18|12,18|12,18|10,18|7,18|9,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|2,1|
9,6|9,6|9,6|9,6|9,6|9,6|8,18|12,18|7,18|7,18|2,1|9,18|7,18|8,18|12,18|16,0|11,18|10,18|11,18|16,0|11,18|10,18|9,18|8,18|9,18|10,18|9,18|11,18|16,0|7,18|10,18|11,18|8,18|12,18|11,18|8,18|10,18|7,18|9,18|8,18|10,18|10,18|10,18|10,18|8,18|7,18|12,18|10,18|7,18|8,18|10,18|7,18|8,18|8,18|8,18|11,18|7,18|9,18|12,18|8,18|11,18|8,18|7,18|10,18|10,18|11,18|12,18|9,18|7,18|7,18|7,18|8,18|7,18|9,18|12,18|11,18|12,18|9,18|7,18|9,18|7,18|8,18|7,18|9,18|7,18|11,18|12,18|7,18|8,18|11,18|10,18|7,18|9,18|8,18|9,18|9,18|10,18|12,18|11,18|9,18|10,18|12,18|11,18|9,18|12,18|9,18|8,18|11,18|7,18|7,18|8,18|7,18|12,18|9,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|8,18|1,3|
9,18|7,18|7,18|12,18|7,18|7,18|12,18|10,18|7,18|7,3|4,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|11,1|
